cafe_location,transaction_id,date_time,customer_id,item,item_quantity,net_price
Slushie,CAF0015432,1/19/25 11:23,C9587,Pizza Slice,1,5.99
Slushie,CAF0019615,1/19/25 11:26,M1113,Fries,1,4.24
Slushie,CAF0019615,1/19/25 11:26,M1113,Hot Chocolate,2,3.39
Slurpie,CAF0019615,1/19/25 11:26,M1113,Cookie,1,2.34
Icee,CAF0021252,1/19/25 11:28,M1154,Pizza Slice,1,5.09
Slurpie,CAF0022015,1/19/25 11:28,M1178,Coffee,1,3.39
Icee,CAF0000681,1/19/25 11:29,C5186,Coffee,2,3.99
Slushie,CAF0000681,1/19/25 11:29,C5186,Breakfast Sandwich,1,7.85
Slurpie,CAF0000681,1/19/25 11:29,C5186,Cookie,1,2.75
Slushie,CAF0020187,1/19/25 11:31,M1128,Breakfast Sandwich,2,6.67
Slurpie,CAF0019955,1/19/25 11:32,M1122,Soup,1,5.09
Slushie,CAF0022062,1/19/25 11:32,M1179,Cookie,1,2.34
Slurpie,CAF0022062,1/19/25 11:32,M1179,Breakfast Sandwich,1,6.67
Slurpie,CAF0019281,1/19/25 11:34,M1102,Hot Chocolate,2,3.39
Slurpie,CAF0019281,1/19/25 11:34,M1102,Burger,2,9.34
Slurpie,CAF0001224,1/19/25 11:36,C5327,Breakfast Sandwich,2,7.85
Slushie,CAF0001224,1/19/25 11:36,C5327,Hot Chocolate,2,3.99
Slurpie,CAF0001375,1/19/25 11:38,C5368,Soup,2,5.99
Icee,CAF0001375,1/19/25 11:38,C5368,Soda,1,2.99
Icee,CAF0001375,1/19/25 11:38,C5368,Cookie,1,2.75
Slushie,CAF0012620,1/19/25 11:38,C8762,Soup,2,5.99
Slushie,CAF0012620,1/19/25 11:38,C8762,Coffee,1,3.99
Slushie,CAF0013198,1/19/25 11:38,C8953,Hot Chocolate,1,3.99
Slushie,CAF0013198,1/19/25 11:38,C8953,Coffee,1,3.99
Slushie,CAF0013198,1/19/25 11:38,C8953,Soup,1,5.99
Slurpie,CAF0000461,1/19/25 11:39,C5122,Pizza Slice,2,5.99
Icee,CAF0000461,1/19/25 11:39,C5122,Hot Chocolate,2,3.99
Slurpie,CAF0001757,1/19/25 11:39,C5481,Soup,2,5.99
Icee,CAF0001757,1/19/25 11:39,C5481,Breakfast Sandwich,2,7.85
Slushie,CAF0004476,1/19/25 11:41,C6302,Soda,1,2.99
Slushie,CAF0004476,1/19/25 11:41,C6302,Soup,2,5.99
Icee,CAF0004476,1/19/25 11:41,C6302,Breakfast Sandwich,1,7.85
Slushie,CAF0003445,1/19/25 11:44,C6004,Cookie,2,2.75
Slurpie,CAF0003445,1/19/25 11:44,C6004,Breakfast Sandwich,2,7.85
Slurpie,CAF0003445,1/19/25 11:44,C6004,Burger,1,10.99
Slushie,CAF0022016,1/19/25 11:44,M1178,Soup,1,5.09
Slushie,CAF0022016,1/19/25 11:44,M1178,Breakfast Sandwich,2,6.67
Icee,CAF0022016,1/19/25 11:44,M1178,Fries,2,4.24
Slushie,CAF0000752,1/19/25 11:45,C5206,Coffee,2,3.99
Slurpie,CAF0000752,1/19/25 11:45,C5206,Cookie,2,2.75
Slushie,CAF0000752,1/19/25 11:45,C5206,Soda,2,2.99
Icee,CAF0003690,1/19/25 11:45,C6079,Fries,2,4.99
Slushie,CAF0003690,1/19/25 11:45,C6079,Soup,2,5.99
Icee,CAF0003690,1/19/25 11:45,C6079,Breakfast Sandwich,2,7.85
Slushie,CAF0008865,1/19/25 11:45,C7631,Cookie,2,2.75
Slushie,CAF0008865,1/19/25 11:45,C7631,Soda,1,2.99
Slurpie,CAF0011268,1/19/25 11:48,C8346,Fries,2,4.99
Slushie,CAF0011268,1/19/25 11:48,C8346,Hot Chocolate,1,3.99
Slurpie,CAF0011268,1/19/25 11:48,C8346,Pizza Slice,1,5.99
Slushie,CAF0003931,1/19/25 11:49,C6146,Hot Chocolate,1,3.99
Slurpie,CAF0003931,1/19/25 11:49,C6146,Soda,2,2.99
Slushie,CAF0003931,1/19/25 11:49,C6146,Burger,1,10.99
Slurpie,CAF0002890,1/19/25 11:50,C5830,Pizza Slice,1,5.99
Icee,CAF0015303,1/19/25 11:50,C9554,Burger,1,10.99
Slushie,CAF0023439,1/19/25 11:50,M1215,Soda,2,2.54
Slushie,CAF0023439,1/19/25 11:50,M1215,Coffee,1,3.39
Slushie,CAF0018064,1/19/25 11:51,M1071,Breakfast Sandwich,1,6.67
Slurpie,CAF0022179,1/19/25 11:53,M1183,Burger,1,9.34
Slushie,CAF0022179,1/19/25 11:53,M1183,Pizza Slice,2,5.09
Icee,CAF0022179,1/19/25 11:53,M1183,Cookie,1,2.34
Icee,CAF0010136,1/19/25 11:56,C8009,Soda,1,2.99
Slushie,CAF0010544,1/19/25 11:57,C8131,Pizza Slice,2,5.99
Icee,CAF0010544,1/19/25 11:57,C8131,Hot Chocolate,2,3.99
Slurpie,CAF0010545,1/19/25 11:57,C8131,Cookie,2,2.75
Slurpie,CAF0010545,1/19/25 11:57,C8131,Burger,2,10.99
Slushie,CAF0003444,1/19/25 11:59,C6004,Burger,1,10.99
Slurpie,CAF0016327,1/19/25 12:01,M1021,Pizza Slice,2,5.09
Icee,CAF0005988,1/19/25 12:02,C6754,Breakfast Sandwich,2,7.85
Slushie,CAF0005988,1/19/25 12:02,C6754,Fries,2,4.99
Icee,CAF0005988,1/19/25 12:02,C6754,Soup,1,5.99
Slushie,CAF0014376,1/19/25 12:07,C9280,Fries,1,4.99
Slurpie,CAF0014376,1/19/25 12:07,C9280,Burger,2,10.99
Slushie,CAF0021433,1/19/25 12:07,M1159,Soup,2,5.09
Slurpie,CAF0021433,1/19/25 12:07,M1159,Burger,1,9.34
Icee,CAF0015302,1/19/25 12:09,C9554,Cookie,1,2.75
Icee,CAF0015302,1/19/25 12:09,C9554,Breakfast Sandwich,2,7.85
Slurpie,CAF0015302,1/19/25 12:09,C9554,Pizza Slice,2,5.99
Icee,CAF0019411,1/19/25 12:12,M1106,Soda,1,2.54
Icee,CAF0019411,1/19/25 12:12,M1106,Soup,1,5.09
Slurpie,CAF0012677,1/19/25 12:13,C8780,Cookie,2,2.75
Icee,CAF0012677,1/19/25 12:13,C8780,Soup,1,5.99
Slushie,CAF0012677,1/19/25 12:13,C8780,Hot Chocolate,1,3.99
Slushie,CAF0010724,1/19/25 12:15,C8183,Soup,2,5.99
Slushie,CAF0010724,1/19/25 12:15,C8183,Coffee,2,3.99
Slushie,CAF0010724,1/19/25 12:15,C8183,Hot Chocolate,2,3.99
Slurpie,CAF0013784,1/19/25 12:17,C9112,Soup,2,5.99
Slushie,CAF0013784,1/19/25 12:17,C9112,Soda,1,2.99
Slushie,CAF0013784,1/19/25 12:17,C9112,Breakfast Sandwich,2,7.85
Slurpie,CAF0008694,1/19/25 12:18,C7579,Soda,1,2.99
Slushie,CAF0008694,1/19/25 12:18,C7579,Soup,1,5.99
Icee,CAF0005806,1/19/25 12:19,C6710,Fries,2,4.99
Slurpie,CAF0005806,1/19/25 12:19,C6710,Soup,1,5.99
Icee,CAF0012852,1/19/25 12:19,C8833,Coffee,2,3.99
Icee,CAF0012852,1/19/25 12:19,C8833,Burger,2,10.99
Icee,CAF0012852,1/19/25 12:19,C8833,Pizza Slice,2,5.99
Slushie,CAF0006862,1/19/25 12:20,C7014,Hot Chocolate,1,3.99
Slurpie,CAF0006862,1/19/25 12:20,C7014,Coffee,1,3.99
Icee,CAF0006862,1/19/25 12:20,C7014,Soup,1,5.99
Slushie,CAF0004493,1/19/25 12:21,C6308,Coffee,1,3.99
Slurpie,CAF0010788,1/19/25 12:21,C8204,Hot Chocolate,2,3.99
Slushie,CAF0010788,1/19/25 12:21,C8204,Fries,2,4.99
Slushie,CAF0010787,1/19/25 12:22,C8204,Soda,2,2.99
Slurpie,CAF0010787,1/19/25 12:22,C8204,Pizza Slice,2,5.99
Slushie,CAF0013545,1/19/25 12:22,C9045,Pizza Slice,1,5.99
Slurpie,CAF0013546,1/19/25 12:22,C9045,Pizza Slice,1,5.99
Slushie,CAF0023438,1/19/25 12:24,M1215,Cookie,2,2.34
Icee,CAF0023438,1/19/25 12:24,M1215,Breakfast Sandwich,2,6.67
Icee,CAF0023438,1/19/25 12:24,M1215,Burger,2,9.34
Slushie,CAF0020713,1/19/25 12:26,M1142,Coffee,1,3.39
Slurpie,CAF0001374,1/19/25 12:29,C5368,Hot Chocolate,2,3.99
Slushie,CAF0001374,1/19/25 12:29,C5368,Soup,1,5.99
Slurpie,CAF0012237,1/19/25 12:29,C8645,Cookie,2,2.75
Icee,CAF0012237,1/19/25 12:29,C8645,Pizza Slice,2,5.99
Slushie,CAF0000779,1/19/25 12:30,C5212,Soda,1,2.99
Icee,CAF0000779,1/19/25 12:30,C5212,Hot Chocolate,2,3.99
Icee,CAF0002455,1/19/25 12:30,C5696,Breakfast Sandwich,2,7.85
Slurpie,CAF0009881,1/19/25 12:33,C7934,Breakfast Sandwich,2,7.85
Slushie,CAF0009881,1/19/25 12:33,C7934,Cookie,1,2.75
Slushie,CAF0009881,1/19/25 12:33,C7934,Hot Chocolate,1,3.99
Icee,CAF0008523,1/19/25 12:40,C7533,Burger,1,10.99
Icee,CAF0008524,1/19/25 12:44,C7533,Breakfast Sandwich,2,7.85
Slurpie,CAF0003539,1/19/25 12:45,C6029,Cookie,1,2.75
Slurpie,CAF0003539,1/19/25 12:45,C6029,Soda,1,2.99
Slurpie,CAF0006336,1/19/25 12:48,C6864,Soup,1,5.99
Slurpie,CAF0006336,1/19/25 12:48,C6864,Breakfast Sandwich,2,7.85
Icee,CAF0001445,1/19/25 12:49,C5391,Coffee,1,3.99
Slushie,CAF0001445,1/19/25 12:49,C5391,Cookie,2,2.75
Slushie,CAF0001445,1/19/25 12:49,C5391,Hot Chocolate,1,3.99
Slushie,CAF0010793,1/19/25 12:50,C8205,Fries,1,4.99
Icee,CAF0014375,1/19/25 12:51,C9280,Burger,1,10.99
Slushie,CAF0014375,1/19/25 12:51,C9280,Soda,1,2.99
Slushie,CAF0014375,1/19/25 12:51,C9280,Soup,1,5.99
Icee,CAF0014600,1/19/25 12:54,C9347,Cookie,1,2.75
Slushie,CAF0014600,1/19/25 12:54,C9347,Soup,2,5.99
Slurpie,CAF0014600,1/19/25 12:54,C9347,Coffee,1,3.99
Icee,CAF0023149,1/19/25 12:55,M1208,Fries,2,4.24
Icee,CAF0023149,1/19/25 12:55,M1208,Pizza Slice,1,5.09
Slushie,CAF0023149,1/19/25 12:55,M1208,Breakfast Sandwich,2,6.67
Slurpie,CAF0013785,1/19/25 12:59,C9112,Burger,2,10.99
Slurpie,CAF0013785,1/19/25 12:59,C9112,Coffee,1,3.99
Slurpie,CAF0013785,1/19/25 12:59,C9112,Cookie,1,2.75
Slushie,CAF0010081,1/19/25 13:00,C7991,Fries,1,4.99
Icee,CAF0010081,1/19/25 13:00,C7991,Pizza Slice,2,5.99
Slurpie,CAF0010081,1/19/25 13:00,C7991,Hot Chocolate,2,3.99
Slurpie,CAF0004777,1/19/25 13:07,C6405,Coffee,2,3.99
Slushie,CAF0012676,1/19/25 13:07,C8780,Hot Chocolate,1,3.99
Icee,CAF0012676,1/19/25 13:07,C8780,Cookie,1,2.75
Slurpie,CAF0013804,1/19/25 13:10,C9119,Cookie,2,2.75
Slushie,CAF0020952,1/19/25 13:12,M1148,Breakfast Sandwich,2,6.67
Slurpie,CAF0012469,1/19/25 13:14,C8719,Burger,2,10.99
Slushie,CAF0012469,1/19/25 13:14,C8719,Soda,1,2.99
Slushie,CAF0012469,1/19/25 13:14,C8719,Hot Chocolate,1,3.99
Slurpie,CAF0004477,1/19/25 13:15,C6302,Pizza Slice,2,5.99
Icee,CAF0004477,1/19/25 13:15,C6302,Soup,2,5.99
Slushie,CAF0002079,1/19/25 13:18,C5574,Burger,1,10.99
Slurpie,CAF0007687,1/19/25 13:18,C7274,Hot Chocolate,1,3.99
Slurpie,CAF0007687,1/19/25 13:18,C7274,Soup,1,5.99
Slushie,CAF0023148,1/19/25 13:20,M1208,Burger,1,9.34
Icee,CAF0005481,1/19/25 13:22,C6617,Burger,1,10.99
Icee,CAF0005481,1/19/25 13:22,C6617,Breakfast Sandwich,1,7.85
Slushie,CAF0005519,1/19/25 13:22,C6629,Breakfast Sandwich,2,7.85
Slushie,CAF0005519,1/19/25 13:22,C6629,Fries,1,4.99
Slushie,CAF0012470,1/19/25 13:31,C8719,Burger,2,10.99
Icee,CAF0012971,1/19/25 13:33,C8875,Cookie,1,2.75
Icee,CAF0012971,1/19/25 13:33,C8875,Pizza Slice,2,5.99
Slushie,CAF0001157,1/19/25 13:35,C5306,Soup,1,5.99
Slurpie,CAF0001157,1/19/25 13:35,C5306,Breakfast Sandwich,1,7.85
Slurpie,CAF0001157,1/19/25 13:35,C5306,Pizza Slice,2,5.99
Slurpie,CAF0000318,1/19/25 13:38,C5080,Breakfast Sandwich,2,7.85
Icee,CAF0000318,1/19/25 13:38,C5080,Soda,1,2.99
Slushie,CAF0000318,1/19/25 13:38,C5080,Burger,2,10.99
Slurpie,CAF0014136,1/19/25 13:38,C9209,Pizza Slice,1,5.99
Icee,CAF0014137,1/19/25 13:53,C9209,Coffee,2,3.99
Slushie,CAF0014137,1/19/25 13:53,C9209,Pizza Slice,2,5.99
Slurpie,CAF0014137,1/19/25 13:53,C9209,Cookie,1,2.75
Icee,CAF0018788,1/19/25 13:55,M1088,Fries,2,4.24
Slurpie,CAF0018788,1/19/25 13:55,M1088,Hot Chocolate,2,3.39
Slurpie,CAF0004443,1/19/25 14:05,C6289,Breakfast Sandwich,1,7.85
Slurpie,CAF0004443,1/19/25 14:05,C6289,Soda,1,2.99
Slurpie,CAF0006506,1/19/25 14:24,C6913,Pizza Slice,1,5.99
Icee,CAF0006506,1/19/25 14:24,C6913,Fries,1,4.99
Slushie,CAF0008719,1/19/25 14:40,C7586,Burger,1,10.99
Slushie,CAF0008719,1/19/25 14:40,C7586,Soup,1,5.99
Icee,CAF0011026,1/19/25 14:47,C8269,Cookie,2,2.75
Slurpie,CAF0011026,1/19/25 14:47,C8269,Soup,1,5.99
Slurpie,CAF0020769,1/20/25 7:30,M1143,Hot Chocolate,1,3.39
Icee,CAF0020769,1/20/25 7:30,M1143,Cookie,1,2.34
Slushie,CAF0018731,1/20/25 7:39,M1087,Soup,1,5.09
Slushie,CAF0018731,1/20/25 7:39,M1087,Burger,1,9.34
Slushie,CAF0018731,1/20/25 7:39,M1087,Coffee,2,3.39
Icee,CAF0013256,1/20/25 7:40,C8970,Soup,1,5.99
Slushie,CAF0013256,1/20/25 7:40,C8970,Coffee,1,3.99
Icee,CAF0020714,1/20/25 7:59,M1142,Soda,2,2.54
Slurpie,CAF0020714,1/20/25 7:59,M1142,Fries,1,4.24
Icee,CAF0005961,1/20/25 8:01,C6747,Pizza Slice,2,5.99
Slurpie,CAF0005961,1/20/25 8:01,C6747,Hot Chocolate,1,3.99
Slushie,CAF0003507,1/20/25 8:16,C6023,Soup,1,5.99
Slurpie,CAF0003507,1/20/25 8:16,C6023,Coffee,1,3.99
Slurpie,CAF0003507,1/20/25 8:16,C6023,Fries,1,4.99
Icee,CAF0003974,1/20/25 8:29,C6156,Pizza Slice,1,5.99
Slurpie,CAF0003974,1/20/25 8:29,C6156,Coffee,2,3.99
Slushie,CAF0003974,1/20/25 8:29,C6156,Burger,1,10.99
Slurpie,CAF0016926,1/20/25 8:31,M1040,Fries,1,4.24
Slushie,CAF0016926,1/20/25 8:31,M1040,Breakfast Sandwich,2,6.67
Slurpie,CAF0016926,1/20/25 8:31,M1040,Coffee,1,3.39
Icee,CAF0012854,1/20/25 8:34,C8833,Soda,1,2.99
Icee,CAF0012854,1/20/25 8:34,C8833,Soup,2,5.99
Icee,CAF0012854,1/20/25 8:34,C8833,Fries,1,4.99
Icee,CAF0020631,1/20/25 8:34,M1139,Hot Chocolate,1,3.39
Slushie,CAF0020631,1/20/25 8:34,M1139,Burger,1,9.34
Slurpie,CAF0020631,1/20/25 8:34,M1139,Fries,2,4.24
Icee,CAF0012855,1/20/25 8:39,C8833,Hot Chocolate,1,3.99
Slushie,CAF0012855,1/20/25 8:39,C8833,Soup,1,5.99
Icee,CAF0006732,1/20/25 8:45,C6978,Coffee,1,3.99
Icee,CAF0011303,1/20/25 8:48,C8359,Pizza Slice,2,5.99
Slurpie,CAF0011303,1/20/25 8:48,C8359,Cookie,1,2.75
Icee,CAF0011303,1/20/25 8:48,C8359,Fries,2,4.99
Slushie,CAF0005978,1/20/25 8:52,C6751,Fries,1,4.99
Slurpie,CAF0005978,1/20/25 8:52,C6751,Breakfast Sandwich,2,7.85
Icee,CAF0005978,1/20/25 8:52,C6751,Coffee,1,3.99
Icee,CAF0005616,1/20/25 8:55,C6653,Soda,2,2.99
Slurpie,CAF0005616,1/20/25 8:55,C6653,Hot Chocolate,1,3.99
Icee,CAF0005616,1/20/25 8:55,C6653,Breakfast Sandwich,2,7.85
Slurpie,CAF0002568,1/20/25 9:00,C5738,Burger,2,10.99
Icee,CAF0016233,1/20/25 9:00,M1019,Breakfast Sandwich,1,6.67
Slurpie,CAF0016233,1/20/25 9:00,M1019,Coffee,2,3.39
Slushie,CAF0016233,1/20/25 9:00,M1019,Cookie,2,2.34
Slushie,CAF0019283,1/20/25 9:01,M1102,Burger,1,9.34
Icee,CAF0019283,1/20/25 9:01,M1102,Coffee,1,3.39
Icee,CAF0005960,1/20/25 9:05,C6747,Breakfast Sandwich,1,7.85
Icee,CAF0005960,1/20/25 9:05,C6747,Coffee,1,3.99
Slushie,CAF0003097,1/20/25 9:09,C5892,Pizza Slice,2,5.99
Icee,CAF0003097,1/20/25 9:09,C5892,Soup,1,5.99
Icee,CAF0021484,1/20/25 9:10,M1161,Hot Chocolate,1,3.39
Slurpie,CAF0021484,1/20/25 9:10,M1161,Cookie,2,2.34
Slurpie,CAF0022970,1/20/25 9:11,M1204,Burger,1,9.34
Slurpie,CAF0008428,1/20/25 9:16,C7504,Pizza Slice,1,5.99
Slushie,CAF0008428,1/20/25 9:16,C7504,Fries,1,4.99
Slushie,CAF0007894,1/20/25 9:18,C7336,Burger,2,10.99
Slushie,CAF0005977,1/20/25 9:19,C6751,Burger,1,10.99
Icee,CAF0019453,1/20/25 9:20,M1108,Hot Chocolate,2,3.39
Icee,CAF0009819,1/20/25 9:21,C7914,Fries,1,4.99
Slurpie,CAF0009819,1/20/25 9:21,C7914,Coffee,1,3.99
Icee,CAF0009819,1/20/25 9:21,C7914,Hot Chocolate,2,3.99
Slurpie,CAF0005698,1/20/25 9:23,C6678,Soda,1,2.99
Slurpie,CAF0005698,1/20/25 9:23,C6678,Fries,2,4.99
Slushie,CAF0014148,1/20/25 9:24,C9212,Soup,2,5.99
Slushie,CAF0014148,1/20/25 9:24,C9212,Fries,1,4.99
Slushie,CAF0014148,1/20/25 9:24,C9212,Coffee,2,3.99
Slurpie,CAF0005615,1/20/25 9:27,C6653,Coffee,1,3.99
Slurpie,CAF0005615,1/20/25 9:27,C6653,Burger,1,10.99
Icee,CAF0011529,1/20/25 9:30,C8425,Soup,2,5.99
Icee,CAF0011529,1/20/25 9:30,C8425,Fries,2,4.99
Slushie,CAF0007139,1/20/25 9:32,C7105,Soda,2,2.99
Slushie,CAF0015168,1/20/25 9:35,C9513,Fries,2,4.99
Icee,CAF0015168,1/20/25 9:35,C9513,Soup,2,5.99
Slurpie,CAF0015168,1/20/25 9:35,C9513,Coffee,1,3.99
Icee,CAF0005400,1/20/25 9:36,C6585,Coffee,2,3.99
Slushie,CAF0005662,1/20/25 9:36,C6668,Cookie,1,2.75
Icee,CAF0011494,1/20/25 9:37,C8416,Soup,1,5.99
Icee,CAF0011494,1/20/25 9:37,C8416,Soda,2,2.99
Slushie,CAF0011890,1/20/25 9:39,C8536,Fries,1,4.99
Slurpie,CAF0016234,1/20/25 9:41,M1019,Breakfast Sandwich,1,6.67
Slushie,CAF0016234,1/20/25 9:41,M1019,Coffee,2,3.39
Icee,CAF0011304,1/20/25 9:42,C8359,Soda,2,2.99
Slushie,CAF0013116,1/20/25 9:42,C8921,Fries,1,4.99
Slushie,CAF0013116,1/20/25 9:42,C8921,Soda,2,2.99
Slurpie,CAF0011035,1/20/25 9:44,C8270,Cookie,2,2.75
Slushie,CAF0011035,1/20/25 9:44,C8270,Breakfast Sandwich,2,7.85
Icee,CAF0011035,1/20/25 9:44,C8270,Soup,2,5.99
Icee,CAF0002840,1/20/25 9:46,C5819,Pizza Slice,1,5.99
Icee,CAF0011530,1/20/25 9:46,C8425,Soup,2,5.99
Slushie,CAF0011530,1/20/25 9:46,C8425,Cookie,2,2.75
Slushie,CAF0002841,1/20/25 9:47,C5819,Breakfast Sandwich,2,7.85
Icee,CAF0002211,1/20/25 9:48,C5620,Coffee,1,3.99
Slurpie,CAF0002211,1/20/25 9:48,C5620,Soda,2,2.99
Slurpie,CAF0002211,1/20/25 9:48,C5620,Soup,2,5.99
Slushie,CAF0007739,1/20/25 9:48,C7292,Soup,2,5.99
Icee,CAF0007739,1/20/25 9:48,C7292,Fries,1,4.99
Icee,CAF0005663,1/20/25 9:49,C6668,Cookie,2,2.75
Icee,CAF0016881,1/20/25 9:50,M1039,Coffee,1,3.39
Slushie,CAF0016881,1/20/25 9:50,M1039,Burger,1,9.34
Slushie,CAF0016881,1/20/25 9:50,M1039,Fries,2,4.24
Slurpie,CAF0012471,1/20/25 9:55,C8719,Coffee,2,3.99
Icee,CAF0012471,1/20/25 9:55,C8719,Pizza Slice,1,5.99
Slushie,CAF0012471,1/20/25 9:55,C8719,Fries,1,4.99
Icee,CAF0023440,1/20/25 9:55,M1215,Soda,2,2.54
Icee,CAF0023440,1/20/25 9:55,M1215,Coffee,2,3.39
Icee,CAF0023440,1/20/25 9:55,M1215,Hot Chocolate,1,3.39
Slurpie,CAF0017032,1/20/25 10:01,M1042,Hot Chocolate,2,3.39
Slurpie,CAF0017032,1/20/25 10:01,M1042,Cookie,1,2.34
Slushie,CAF0001286,1/20/25 10:03,C5350,Cookie,2,2.75
Slushie,CAF0022863,1/20/25 10:04,M1202,Hot Chocolate,1,3.39
Slushie,CAF0006382,1/20/25 10:08,C6875,Hot Chocolate,2,3.99
Icee,CAF0010822,1/20/25 10:10,C8211,Fries,2,4.99
Slushie,CAF0010822,1/20/25 10:10,C8211,Coffee,1,3.99
Slushie,CAF0009681,1/20/25 10:11,C7866,Burger,1,10.99
Slushie,CAF0009681,1/20/25 10:11,C7866,Breakfast Sandwich,1,7.85
Icee,CAF0009681,1/20/25 10:11,C7866,Pizza Slice,2,5.99
Icee,CAF0004512,1/20/25 10:12,C6313,Burger,1,10.99
Icee,CAF0004512,1/20/25 10:12,C6313,Pizza Slice,2,5.99
Slushie,CAF0001287,1/20/25 10:17,C5350,Burger,2,10.99
Icee,CAF0011179,1/20/25 10:19,C8317,Cookie,2,2.75
Slushie,CAF0011179,1/20/25 10:19,C8317,Fries,2,4.99
Slushie,CAF0011944,1/20/25 10:19,C8555,Breakfast Sandwich,1,7.85
Icee,CAF0011944,1/20/25 10:19,C8555,Soup,1,5.99
Slurpie,CAF0010931,1/20/25 10:21,C8244,Breakfast Sandwich,2,7.85
Slurpie,CAF0010931,1/20/25 10:21,C8244,Hot Chocolate,2,3.99
Slushie,CAF0012339,1/20/25 10:23,C8679,Breakfast Sandwich,1,7.85
Slushie,CAF0012339,1/20/25 10:23,C8679,Soup,2,5.99
Slurpie,CAF0012339,1/20/25 10:23,C8679,Pizza Slice,2,5.99
Icee,CAF0023150,1/20/25 10:23,M1208,Breakfast Sandwich,1,6.67
Slushie,CAF0001021,1/20/25 10:24,C5274,Fries,2,4.99
Slurpie,CAF0001021,1/20/25 10:24,C5274,Soda,1,2.99
Icee,CAF0020770,1/20/25 10:25,M1143,Cookie,1,2.34
Slurpie,CAF0020770,1/20/25 10:25,M1143,Coffee,2,3.39
Slurpie,CAF0020770,1/20/25 10:25,M1143,Soda,1,2.54
Icee,CAF0000948,1/20/25 10:26,C5258,Soup,2,5.99
Slurpie,CAF0000948,1/20/25 10:26,C5258,Breakfast Sandwich,1,7.85
Slurpie,CAF0000948,1/20/25 10:26,C5258,Coffee,1,3.99
Slurpie,CAF0023066,1/20/25 10:26,M1206,Soup,2,5.09
Slurpie,CAF0023066,1/20/25 10:26,M1206,Breakfast Sandwich,2,6.67
Slushie,CAF0023066,1/20/25 10:26,M1206,Fries,2,4.24
Icee,CAF0000193,1/20/25 10:28,C5048,Breakfast Sandwich,2,7.85
Slushie,CAF0000193,1/20/25 10:28,C5048,Hot Chocolate,2,3.99
Slushie,CAF0010908,1/20/25 10:28,C8239,Soda,2,2.99
Slurpie,CAF0018730,1/20/25 10:30,M1087,Breakfast Sandwich,1,6.67
Icee,CAF0018730,1/20/25 10:30,M1087,Hot Chocolate,2,3.39
Icee,CAF0018730,1/20/25 10:30,M1087,Soup,2,5.09
Slushie,CAF0007138,1/20/25 10:32,C7105,Fries,2,4.99
Slushie,CAF0007138,1/20/25 10:32,C7105,Breakfast Sandwich,2,7.85
Slurpie,CAF0007138,1/20/25 10:32,C7105,Burger,2,10.99
Slurpie,CAF0019488,1/20/25 10:35,M1109,Breakfast Sandwich,1,6.67
Slushie,CAF0019488,1/20/25 10:35,M1109,Soda,1,2.54
Slushie,CAF0019488,1/20/25 10:35,M1109,Fries,2,4.24
Slurpie,CAF0006381,1/20/25 10:36,C6875,Fries,1,4.99
Icee,CAF0014319,1/20/25 10:38,C9270,Cookie,1,2.75
Slushie,CAF0013712,1/20/25 10:39,C9094,Fries,1,4.99
Icee,CAF0013712,1/20/25 10:39,C9094,Soda,1,2.99
Slurpie,CAF0013712,1/20/25 10:39,C9094,Soup,1,5.99
Icee,CAF0011673,1/20/25 10:40,C8467,Fries,1,4.99
Slurpie,CAF0002791,1/20/25 10:42,C5802,Fries,2,4.99
Slushie,CAF0009996,1/20/25 10:42,C7966,Breakfast Sandwich,1,7.85
Slushie,CAF0009996,1/20/25 10:42,C7966,Cookie,1,2.75
Icee,CAF0010989,1/20/25 10:45,C8258,Breakfast Sandwich,1,7.85
Slurpie,CAF0010989,1/20/25 10:45,C8258,Hot Chocolate,1,3.99
Icee,CAF0010989,1/20/25 10:45,C8258,Pizza Slice,2,5.99
Slushie,CAF0013711,1/20/25 10:47,C9094,Burger,1,10.99
Slushie,CAF0020715,1/20/25 10:47,M1142,Coffee,1,3.39
Slushie,CAF0011779,1/20/25 10:48,C8499,Hot Chocolate,2,3.99
Slurpie,CAF0011779,1/20/25 10:48,C8499,Soup,2,5.99
Slushie,CAF0011779,1/20/25 10:48,C8499,Breakfast Sandwich,1,7.85
Slushie,CAF0011493,1/20/25 10:52,C8416,Coffee,1,3.99
Icee,CAF0011493,1/20/25 10:52,C8416,Fries,2,4.99
Slurpie,CAF0001959,1/20/25 10:54,C5541,Breakfast Sandwich,2,7.85
Icee,CAF0001959,1/20/25 10:54,C5541,Cookie,1,2.75
Slushie,CAF0020253,1/20/25 10:54,M1130,Soup,2,5.09
Icee,CAF0020253,1/20/25 10:54,M1130,Breakfast Sandwich,2,6.67
Icee,CAF0019571,1/20/25 10:57,M1112,Soup,1,5.09
Slushie,CAF0019571,1/20/25 10:57,M1112,Soda,1,2.54
Slushie,CAF0019571,1/20/25 10:57,M1112,Breakfast Sandwich,1,6.67
Icee,CAF0009997,1/20/25 10:58,C7966,Hot Chocolate,1,3.99
Icee,CAF0000194,1/20/25 10:59,C5048,Soda,1,2.99
Slushie,CAF0000194,1/20/25 10:59,C5048,Cookie,1,2.75
Slurpie,CAF0000194,1/20/25 10:59,C5048,Breakfast Sandwich,2,7.85
Slurpie,CAF0001022,1/20/25 11:00,C5274,Breakfast Sandwich,2,7.85
